fine_label utterance	
TOXIC:toxic	Este documento contém correspondência entre Michael Cunningham (Monsanto) e vários outros colegas discutindo um contra-argumento contra o N-ntirosoglifosato (“NNG”). O e-mail cita a Dra. Ruth Shearer em 1984: "O problema com o glifosato... é que ele se combina facilmente com nitritos, encontrados na saliva humana normal, para formar um composto N-nitroso chamado N-nitrosoglifosato. Embora esse composto específico não tenha sido testado como agente causador de câncer, mais de 75% de todos os outros compostos N-nitroso testados demonstraram causar câncer por meio da formação de tumores." 23/09/2004 Documentos liberados: 15/03/2017 O NNG é encontrado em formulações à base de glifosato, como o Roundup, mas não necessariamente no glifosato avaliado em bioensaios em animais. O público não encontrará nenhuma referência ao NNG no rótulo Roundup®. O NNG faz parte de uma família de produtos químicos cancerígenos conhecidos como “compostos nitrosos”. Os compostos nitrosos têm sido consistentemente identificados como cancerígenos após análise. O NNG se forma sempre que o glifosato interage com nitritos, seja fora ou dentro do corpo.
TOXIC:toxic	MONGLY01317143 contém notas sobre FFES e acesso a dados AHS antes da publicação
TOXIC:toxic	Memorandos e notas sobre grandes projetos – AHS, FFES, etc.
TOXIC:toxic	Discussão interna da Monsanto em que a AHS é criticada pelo desenho do seu estudo.
TOXIC:toxic	Memorando da CropLife America AHS.
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, Daniel Goldstein, Steven Levine, Douglas Sammons e outros sobre Você pode verificar, com um anexo, “Resposta a: Glifosato Tóxico e Roundup Pior” (Ho e Cummins) preparado por Donna Farmer. Sammons escreve: Não sei se a Monsanto vai realmente fazer alguma coisa ou apenas se preocupar com as acusações? Achei que normalmente não fazíamos nada/O que é feito é eu escrever refutações/respostas, etc. Só quero ter certeza de que entendi meus fatos corretamente.” (sic)
TOXIC:toxic	Este documento contém correspondência por e-mail entre a repórter da Science News, Rebecca Renner, e os funcionários da Monsanto, Eric Sachs, Donna Farmer e Mica Delong, sobre a toxicidade do surfactante POEA em organismos aquáticos. Sachs escreve: “Esperávamos evitar ir nessa direção enviando nossa resposta mais restrita, mas Rebecca atacou primeiro”.
TOXIC:toxic	MONGLY02669795 contém uma troca de e-mails entre Eric Sachs e Donna Farmer, em que Sachs reconhece que o POEA demonstrou ser tóxico para organismos não-alvo.
TOXIC:toxic	Este documento contém correspondência por e-mail entre as funcionárias da Monsanto, Donna Farmer, Mica DeLong e outros, sobre a Roundup L&G.
TOXIC:toxic	Este documento é uma apresentação em PowerPoint que detalha as metas regulatórias da Monsanto para 2010. A estratégia na Alemanha era “Defender os POEAs” e “recusar as solicitações de dados”. em *10.
TOXIC:toxic	Este documento é uma apresentação em PowerPoint que detalha as metas regulatórias da Monsanto para 2010. A estratégia na Alemanha era “Defender os POEAs” e “recusar as solicitações de dados”. em *10.
TOXIC:toxic	Este documento contém um e-mail de Larry Kier para Donna Farmer sobre “análise de marc et al”, onde o Dr. Kier observa que “a composição da formulação não é de conhecimento público”.
TOXIC:toxic	Críticas internas da Monsanto à AHS
TOXIC:toxic	Críticas da CropLife America ao AHS.
TOXIC:toxic	Correspondência interna onde se reconhece que a maior parte da toxicidade do produto formulado decorre do surfactante.
TOXIC:toxic	Este documento contém correspondência por e-mail entre o cientista da Monsanto, Eric Haupfear, e outros que discutem possíveis impurezas no glifosato. O e-mail sugere reticência em realizar mais testes em nível quantitativo. Daniel Goldstein (cientista da Monsanto), que comenta na cadeia de e-mails, diz: “Nenhuma decisão foi tomada de que precisamos responder a esta pergunta…NÃO estou sugerindo que seja iniciado um trabalho analítico sobre isso…”
TOXIC:toxic	Correspondência interna sobre “re-registro de glifosato nos EUA, onde Sue Wratten afirma: “Se a isenção do etoxilato de seboamina não for restabelecida, isso pode ser uma grande mudança no cenário competitivo”.
TOXIC:toxic	Os funcionários da Monsanto reconhecem que o NNG está presente no glifosato e consideram seguir um caminho que evite o formaldeído, mas não têm certeza devido aos custos.
TOXIC:toxic	Notas da reunião consultiva interna de toxicologia de 2009
TOXIC:toxic	Este documento é uma apresentação em PowerPoint relativa ao “Painel Consultivo de Peritos da UE”. A página 6 da apresentação é intitulada: “O Roundup ® da Monsanto atua em um dos principais estágios da divisão celular, que pode potencialmente levar ao câncer a longo prazo”. em *6. A página faz referência a um estudo in vitro francês que observou efeitos adversos associados ao Roundup. A página final contém “perguntas” sobre como “posicionar” os riscos in vitro usando “concentrações na urina provenientes da exposição do aplicador em concentrações plasmáticas”. em *7. A Monsanto também considera os riscos de “realizar um novo estudo”. Eu ia.
TOXIC:toxic	Este documento contém correspondência por e-mail em que Dean Nasser (Monsanto) envia uma publicação “Além dos Pesticidas” para a Dra. Donna Farmer. A publicação faz referência a um estudo que encontrou associação positiva entre o glifosato e o linfoma não-Hodgkin. Farmer responde: “Já temos conhecimento deste documento há algum tempo e sabíamos que seria apenas uma questão de tempo até que os ativistas o adotassem... como podemos combater isso?” em *1.
TOXIC:toxic	MONGLY01012203 contém uma correspondência por e-mail entre funcionários da Monsanto, David Saltmiras, Daniel Goldstein, Rhonda Mannion e outros sobre a situação da amina de sebo na Alemanha - questões toxicológicas. MONGLY01012207 é uma apresentação em PowerPoint em anexo, intitulada “Situação da Tallowamine na reunião do TD/RA da Alemanha em 12 de novembro de 2008, Amsterdã”.
TOXIC:toxic	MONGLY02343101 é uma discussão por e-mail sobre estudos sobre a formulação onde se afirma que: “a quantidade de absorção dérmica depende do nível de surfactantes na formulação”.
TOXIC:toxic	MONGLY06454419 é uma troca de e-mail sobre questões de toxicidade de amina de sebo na Alemanha, onde é discutido o tópico de abordar a ação das autoridades alemãs contra o POEA.
TOXIC:toxic	Contém correspondência por e-mail sobre questões de toxicidade de amina de sebo na Alemanha. O e-mail inclui um anexo (MONGLY06454301), que contém informações para especialistas na resposta às ações das autoridades alemãs contra o POEA.
TOXIC:toxic	Correspondência por e-mail sobre arsênico, onde, ao discutir o produto Roundup formulado, Stephen Wratten pergunta “Que diabos o arsênico está fazendo aí?”
TOXIC:toxic	MONGLY00935955 é uma série de e-mails entre o Dr. Daniel Goldstein e Erik Janus da CropLife America, discutindo as limitações do uso da epidemiologia na avaliação de risco. Contém apresentação em anexo (MONGLY00935959) preparada pelo Dr. Goldstein tratando dos problemas de epidemiologia.
TOXIC:toxic	MONGLY00957702 é uma troca de e-mail entre Gregory Watson, William Heydens e outros. Heydens distribui rascunhos de acordos/itens de ação da Chamada GCRST (junho de 2009). Um dos itens de ação é “contrariar a conclusão da EPA de maior sensibilidade aos surfactantes CST4”. MONGLY00957704 são as notas de Gregory Watson da chamada GCRST (anexo do e-mail acima).
TOXIC:toxic	Contém um e-mail da Monsanto discutindo IBT Labs e Craven. A troca também inclui discussões sobre: ​​perguntas de uma revista de TV ‘Kontraste’ relativas a surfactantes na UE, estudo de Levinskas, etc. O e-mail contém anexo (MONGLY03129092) - Backgrounder Testing fraud: IBT and Craven Laboratories June 2005.
TOXIC:toxic	Depoimento da toxicologista da Monsanto Donna Farmer em 1/2017, onde ela é questionada sobre um e-mail de 2009 no qual ela disse: “você não pode dizer que o Roundup não causa câncer - não fizemos estudos de carcinogenicidade com o "Roundup"". (MONGLYO1192115) No depoimento, Farmer chama a proibição do POEA na UE de “uma decisão política”.
TOXIC:toxic	Discussão sobre os níveis de 1, 4-dioxano na formulação
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, Donna Farmer, Daniel Goldstein, e o consultor Bruce Chassy sobre outra toupeira que precisa de uma surra…., e inclui um artigo no FOOD CONSUMER “Alimentos geneticamente modificados são mais perigosos para crianças do que adultos”
TOXIC:toxic	Este documento contém correspondência por e-mail na qual Steven Adams (Monsanto) responde a uma pergunta sobre as especificações do surfactante 1,4-dioxano. No e-mail, Adams afirma que o 1,4-dioxano é “uma impureza nos surfactantes etoxilados e não no próprio processo de fabricação do glifosato”. O 1,4-dioxano não está listado no rótulo do Roundup, mas é cancerígeno para animais e provavelmente cancerígeno para humanos. Adams continua discutindo o 1,4-dioxano: “...temos que ter muito cuidado antes de lançarmos lama sobre o 1,4-dioxano no glifosato chinês em público, porque seja 1 ppm ou 10 ppm, provavelmente também o temos em nossos produtos, e o público em geral não entende a diferença entre 1 ppm e um balde cheio... se há uma substância química que é considerada causadora de câncer, não importa a quantidade que esteja presente. aí, só que está aí!”
TOXIC:toxic	Emails sobre ação regulatória na UE contra POEAs e estratégia de resposta.
TOXIC:toxic	Discussão sobre os níveis de NNG no glifosato.
TOXIC:toxic	Estudo sobre os efeitos do roundup na flora intestinal de coelhos.
TOXIC:toxic	Este documento contém a “Petição de 2010 da Monsanto que propõe uma isenção da exigência de tolerância para resíduos de surfactantes de alquilamidodimetilpropil amina (AADPA) em ou sobre produtos agrícolas crus e produtos alimentícios. A Monsanto solicitou o estabelecimento de uma isenção da exigência de tolerância para um novo inerte. Pelo menos cinco (5) estudos toxicológicos apresentados na solicitação de isenção relativa aos ingredientes do Roundup foram de autoria de Kimberly Hodge-Bell, uma conhecida participante e orquestradora na elaboração de solicitações de isenção para agências reguladoras. Acredita-se que estes resumos estejam relacionados com descobertas de toxicidade em surfactantes e façam parte do catálogo de estudos da Monsanto relacionados com submissões de inertes a órgãos reguladores para apoiar a segurança do Roundup.
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde Stephen Adams aborda a questão dos testes de formulações Roundup: “Com relação à carcinogenicidade de nossas formulações, não temos tais testes diretamente nelas…” em *1.
TOXIC:toxic	Discussão sobre POEA, especificamente que o termo POEA também abrange eteraminas.
TOXIC:toxic	A correspondência por e-mail expressa preocupação com as propriedades de ligação do glifosato.
TOXIC:toxic	[REMOVIDO] afirma que a Monsanto precisa ser cautelosa para não ser empurrada contra a parede no que diz respeito ao debate sobre formulação versus ingrediente ativo, dada a falta de dados sobre a formulação.
TOXIC:toxic	Absorção in vitro do ácido glifosato através da pele desgastada de coelho. Relatório do Laboratório de Tecnologia Dermal preparado para a Monsanto em nome da Força-Tarefa de Glifosato da UE (GTF).
TOXIC:toxic	MONGLY02426347 contém correspondência por e-mail entre os funcionários da Monsanto Donna Farmer, Daniel Goldstein, David Saltmiras, Erin Ahlers e outros sobre Arsenic-Roundup, incluindo um anexo (MONGLY02426350- MONGLY02426354), “Glifosato – Não é um Organofosfato”. Farmer escreve: “... não podemos certificar que nossos produtos da marca Roundup não contenham arsênico.”
TOXIC:toxic	Este documento trata dos níveis de arsênico na formulação do Roundup, onde Donna Farmer afirma: "O arsênico é uma impureza em uma matéria-prima usada na fabricação de formulações da marca Roundup. Portanto, pode haver vestígios no produto de uso final.
TOXIC:toxic	Este documento contém uma troca de e-mail na qual Dan Goldstein comenta sobre Shehata que descobriu a interferência do Roundup com bactérias intestinais benéficas.
TOXIC:toxic	Este documento contém correspondência por e-mail entre Bryan Delaney, Ph.D. Editor, Food and Chemical Toxicology, para David Saltmiras da Monsanto, relativamente a um convite para rever o manuscrito # FCT-D-13-00129, “A formulação comercial de glifosato causa citotoxicidade, efeitos oxidativos e apoptose em células humanas; diferenças com o seu ingrediente activo.”
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde Xavier Belvaux confirma que: “Não realizamos estudos subcrônicos, crônicos ou de terotogenicidade com nossas formulações”. em *2.
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto sobre o registro do glifosato e a presença de formaldeído: “…nossa renovação foi rejeitada por um especialista técnico devido ao conteúdo de formaldeído em nosso glifosato.” em *5.
TOXIC:toxic	Este documento contém correspondência por e-mail entre Thomas Helscher e William Heydens sobre “padrão de glifosato/segurança Roundup/ambiente”, onde o Dr. Heydens afirma que não é correto afirmar que a Monsanto envia informações sobre surfactantes à EPA.
TOXIC:toxic	Discussão interna sobre os níveis de formaldeído na formulação. Formulação rejeitada na Indonésia devido ao teor de formaldeído
TOXIC:toxic	O documento contém um e-mail de um varejista expressando preocupação com as alegações de que o câncer de um usuário do Roundup foi causado pela exposição ao Roundup.
TOXIC:toxic	Donna Farmer respondendo com “nunca acaba” ao estudo da genotoxicidade do glifosato
TOXIC:toxic	Este documento contém correspondência por e-mail entre Stephen Adams, Dan Jenkins e outros que discutem a questão da NNG. Stephen Adams: “Eu não forçaria muito a questão do NNG, não quero chamar a atenção para a toxicidade do nosso produto.”
TOXIC:toxic	Este documento contém um e-mail entre Donna Farmer, Tom Helscher e Sam Murphey discutindo pontos de discussão para a Marcha Contra a Monsanto. Na troca, Donna Farmer admite que Williams (2000), Williams (2012), Geisy (2000), Kier (2013), Kimmel (2013) e Mink/Mandel (2011/2012) foram conduzidos “por pessoas que contratamos para escrever uma revisão de estudos e publicá-los”. Farmer também diz sobre o Roundup “[nós] não podemos dizer que é ‘seguro’… podemos dizer o histórico de uso seguro”.
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto discutindo o aumento nos testes de NNG. Alison MacInnes (cientista pesquisadora da Monsanto): “Estamos concluindo tanto trabalho em torno do NNG que há um atraso real no número de amostras que podemos analisar no sistema analítico.”
TOXIC:toxic	Email sobre o comentário de Chuck Benbrook sobre a meta-análise da IARC
TOXIC:toxic	Apresentação em PowerPoint detalhando a análise de problemas de surfactante
TOXIC:toxic	Este documento contém um e-mail de Michael Koch (Toxicologista da Monsanto) discutindo vários estudos de Nível 2 e um Projeto de Isenção de Cães de 1 ano para o Canadá. O estudo e o rascunho foram redigidos, mas os comentários de Koch que precedem ambos podem ser visualizados. Seus comentários fazem referência a “Kimberly” - Kimberly Hodge-Bell é uma conhecida participante e orquestradora na elaboração de solicitações de isenção para agências reguladoras.
TOXIC:toxic	Este documento contém um e-mail da Dra. Donna Farmer para o Dr. Farmer observa: "Só queria informar que aconteceu aquilo que nos preocupa há muito tempo. O glifosato será submetido a uma revisão da IARC em março de 2015." em *1.
TOXIC:toxic	E-mail em que [REDIGIDO], um toxicologista da ADAMA Agricultural Solutions, informa David Saltmiras que ele não tem motivos para rebaixar a confiabilidade do estudo de Kumar.
TOXIC:toxic	Este documento contém um rascunho de pontos de discussão sobre os níveis elevados de arsênico na mina.
TOXIC:toxic	Este documento é um e-mail do Dr. William Heydens para Richard Garnett sobre a “avaliação do Glifosato pelo IARC”, onde o Dr.
TOXIC:toxic	Este documento contém correspondência por e-mail entre os Drs. Donna Farmer e John Acquavella, onde o Dr. Acquavella discute a resposta de DeRoos, que realizou um estudo epidemiológico sobre o glifosato, aos comentários da Monsanto sobre os limites de dose citados pela Monsanto como relevantes para a carcinogenicidade. Acquavella reflete a respeito dos comentários de DeRoos: "a questão das descobertas humanas representarem vias de exposição relevantes (seja lá o que isso signifique) e serem interpretáveis ​​por si mesmas. Talvez Tom devesse estar preparado em relação aos outros ingredientes nas formulações do Roundup serem relevantes para julgar o glifosato". em *1.
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, Daniel Goldstein e Milton Stokers, em resposta a Jennifer Schmidt sobre os níveis de glifosato no intestino.
TOXIC:toxic	Este documento contém um e-mail do Dr. William Heydens para o Sr. Josh Monken (Monsanto), onde o Dr. Heydens admite a “presença de baixo nível de formaldeído” (cancerígeno por inalação) no Roundup; e “Presença de baixo nível de NNG (N-nitrosoglifosato) no Roundup – muitos compostos N-Nitroso são cancerígenos.”
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, William Heydens e Josh Monken, sobre o Projeto de Colaboração CE, onde Heydens identifica mais problemas que a Monsanto enfrentou nos primeiros dias do glifosato, em meados da década de 1980: “Presença de baixo nível de formaldeído (cancerígeno por inalação) no Roundup Presença de baixo nível de NNG (N-nitroso-glifosato) no Roundup - muitos compostos N-Nitroso são cancerígenos. o glifosato foi feito em um laboratório (IBT----Industrial Biotest) que a FDA/EPA descobriu gerar dados fraudulentos na década de 70.”
TOXIC:toxic	Dan Goldstein discutindo mensagens do Missouri Poison Control Center sobre Roundup e diagnósticos de câncer.
TOXIC:toxic	Este documento contém correspondência por e-mail entre os funcionários da Monsanto, John Vincini, Daniel Goldstein e Milton Stokes RE: diálogos de acompanhamento - micróbios intestinais, em que Goldstein admite que temos pouco conhecimento do efeito do glifosato, mas sugere que a Monsanto reverta o problema.
TOXIC:toxic	Pessoal da Monsanto discutindo a possibilidade de colaborar com autores de AHS
TOXIC:toxic	MONGLY06809415 é uma troca de e-mails em que surge a ideia de entrar em contato com um dos autores do estudo AHS para falar favoravelmente sobre o glifosato.
TOXIC:toxic	Correspondência interna em que um funcionário da Monsanto reconhece que os coformulantes não são biologicamente inertes
TOXIC:toxic	Este documento contém correspondência por e-mail entre John Acquavella e Donna Farmer. Donna Farmer admite que o NNG é “uma impureza que surge através da reação do glifosato com agentes nitrosantes durante ou após a fabricação”. Farmer acrescenta que a posição da Monsanto em relação ao NNG: "...como norma política geral, os reguladores a nível mundial aceitaram que as impurezas de nitrosaminas são inevitáveis ​​em alguns pesticidas à base de aminas e que não requerem testes especiais ou avaliação de risco se os níveis forem de 1 ppm ou menos. A Monsanto, portanto, prefere controlar cuidadosamente a formação de NNG em vez de se envolver no debate científico em torno da sua actividade biológica."
TOXIC:toxic	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto sobre a formulação do Roundup e os respectivos efeitos do glifosato e dos surfactantes, onde o Dr. William Heydens afirma que “o surfactante na formulação aparecerá no estudo cutâneo de promoção de tumores porque achamos que desempenhou um papel lá”. Em *3.
TOXIC:toxic	Correspondência interna sobre a revisão de Scotts. Scotts gostaria de retirar “Monsanto” das embalagens.
TOXIC:toxic	Este documento contém correspondência por e-mail entre Ashley Roberts (Intertek), Dr. Tom Sorahan (consultor da Monsanto) e Dr. John Acquavella (ex-funcionário e consultor da Monsanto). Sorahan avalia que não é correto afirmar que não há evidências da carcinogenicidade do Roundup. em *2. Acquavella concorda: “Também concordo que não se pode dizer que não há provas”. em *1.
TOXIC:toxic	Este documento é uma apresentação em PowerPoint da Monsanto de fevereiro de 2016 para uma Reunião Global de Estratégia de Formulação Roundup Lawn & Garden. Inclui uma visão geral do cenário regulatório nos EUA e na UE e uma análise competitiva de gramados e jardins para os EUA, Reino Unido, França, Alemanha, Austrália e Nova Zelândia.
TOXIC:toxic	Nesta correspondência por e-mail, Richard Garnett (Monsanto UE), Lisa Flagg (Líder Global de Qualidade de Produto da Monsanto, Proteção de Cultivos) e outros discutem testes de armazenamento de glifosato. Especificamente, o e-mail comenta como o armazenamento de glifosato a longo prazo aumenta os níveis de NNG. Bart Roose (Monsanto EU): “Sugiro que concordemos por escrito que os “maus resultados” do NNG devido ao envelhecimento acelerado podem ser causados ​​pelo nível de calor e, portanto, não são representativos do “envelhecimento normal”.
TOXIC:toxic	As principais mensagens de David Heering são sobre a proibição francesa do surfactante de amina de sebo.
TOXIC:toxic	Discussão interna sobre acesso aos dados da AHS e alteração do desenho do estudo.
TOXIC:toxic	MONGLY02315230 é um memorando CLA de proposta para colaboração AHS MONGLY02315232 é uma análise de polarização quantitativa da Gradient de estudos epidemiológicos de pesticidas e câncer
TOXIC:toxic	Efeito potencial dos adjuvantes sobre os resíduos em relação à variabilidade do ensaio de resíduos de rotina
TOXIC:toxic	Correspondência interna entre Donna Farmer e Janet Collins em que Collins afirma que a comunicação é necessária no nível da “colina” em resposta à IARC e ao NTP
TOXIC:toxic	Este documento é uma proposta preparada pela Cardno ChemRisk para Janet Collins da CropLife America avaliar o novo algoritmo AHS. Cardno sugere que a equipe do projeto inclua Stacey Benson (Cardno) e Gary Marsh (Cardno), bem como os colaboradores John Acquavella (consultor, ex-funcionário da Monsanto) e Richard Bilonick. O documento inclui currículos de cada membro da equipe proposto, mas não lista conflitos de interesse.
CHEMI:chemi	Folha de dados de segurança de material resumida de outubro de 1995
CHEMI:chemi	Este documento contém um artigo escrito por Mark Martens, Christophe Gustin e C. Bates sobre como os surfactantes nas formulações Roundup aumentam a absorção de glifosato na pele humana. O artigo inclui a seguinte passagem: “Os surfactantes são capazes de aumentar a absorção de glifosato através da pele por (1) remoção de lipídios (sebo) da superfície epidérmica devido à ação do surfactante, (2) aumento do estado de hidratação da pele (sob condições de exposição fechada), (3) aumento do contato com a pele (espalhamento de gotículas de água pela ação do surfactante), (4) aumento do tempo de contato com a pele devido à diminuição da evaporação da água das gotículas contendo surfactante (monocamada de surfactante na superfície das gotículas retarda a passagem para a fase de vapor), aumento do fluxo sanguíneo subepidérmico devido à ação irritante do surfactante, (6) acúmulo de água intraepidérmica e subepidérmica intercelular devido à ação irritante do surfactante.
CHEMI:chemi	Estes documentos contêm correspondência por e-mail (MONGLY03738295) entre vários funcionários da Monsanto sobre um estudo da Monsanto (MONGLY00888353) sobre a absorção dérmica do produto Roundup formulado conforme precipitado pelo surfactante (“Estudo TNO”). O Dr. Heydens expressou preocupação com a continuação de tais estudos: “Minha principal preocupação é com o glifosato em termos do potencial deste trabalho de prejudicar as avaliações de risco do Roundup (obtendo uma penetração dérmica muito maior do que já vimos antes.” em *1.
CHEMI:chemi	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde é discutido que os programas da Monsanto, incluindo o estudo TNO (MONGLY00888353, contestado acima), avaliando a absorção de glifosato e formulações (incluindo surfactantes) serão encerrados “porque um estudo adicional provavelmente não nos ajudaria a atingir o objetivo do projeto”. em *2. Abandonando esta investigação científica, no entanto, “[ficamos] para trás com demasiadas questões depois de tudo isto”. em *1.
CHEMI:chemi	Este documento é um resumo interno da Monsanto sobre a “exposição do operador ao pulverizar Roundup nas condições do Reino Unido”. em *1. Ele fornece uma explicação sobre como medir a taxa de absorção do Roundup usando o POEM do Reino Unido (discutido no documento MONGLY04107778 acima).
CHEMI:chemi	O primeiro documento (MONGLY06653096) contém correspondência por e-mail entre vários funcionários da Monsanto sobre “estudos de penetração dérmica”, onde o Dr. William Heydens observa a presença de “certos coformulantes, como umectantes, que tornarão altamente provável que grandes quantidades penetrem na pele”. em *1. O segundo documento (MONGLY01832749) contém o reconhecimento do Dr. Daniel Goldstein de que um umectante como o etilenoglicol (que está presente na maioria das formulações de Roundup) é tóxico para crianças com 70 cc de Roundup com 5% de etilenoglicol. em *1. O terceiro documento (MONGLY01745304) é uma ficha informativa sobre o etilenoglicol que indica sua presença em formulações Roundup (“menos de 2%) e que “EG é uma toxina humana significativa”. em *1.
CHEMI:chemi	Correspondência de e-mail sobre o tamanho da gota do Roundup.
CHEMI:chemi	Troca de e-mails sobre a exposição do operador que discute os pontos finais de absorção pela pele no contexto do cumprimento, ou não, das diretrizes alemãs ou da UE para absorção de glifosato. Estudo de Wester mencionado.
CHEMI:chemi	Correspondência de e-mail sobre penetração de glifosato através de luvas.
CHEMI:chemi	Este documento contém correspondência por e-mail entre vários funcionários da Monsanto, onde o Dr. William Heydens observa com relação a dois estudos com ratos da Monsanto: "Com relação à toxicidade aguda, Terry, Donna e eu revisamos os dados de mortalidade do banco de dados de inalação para formulações de IPA, NH4-, MEA e K-glifosato. Com base nos dados de mortalidade observados nesses estudos, não está fora do reino das possibilidades que as 3 mortes tenham sido relacionadas ao tratamento." em *2.
CHEMI:chemi	O primeiro documento (MONGLY06424476) contém correspondência por e-mail entre vários funcionários da Monsanto sobre um estudo da Monsanto de 2002 que observou a absorção do surfactante (sem glifosato) no trato gastrointestinal. Charles Healy (Monsanto) relata que os resultados mostraram "A absorção foi de pelo menos 56% da dose nas dosagens de 1 e 10 mg/kg. Aproximadamente 17-27% da dose foi eliminada na urina e aproximadamente 31-36% da dose foi encontrada na bile". at *2 O segundo documento (MONGLY06409924) contém uma discussão mais aprofundada sobre esta questão, afirmando que o propósito da Monsanto ao conduzir o estudo, que era “ver resultados que não mostram nenhuma absorção no trato gastrointestinal de um surfactante nos grupos sebo/éter amina”. MONGLY06409924 em *1. Na verdade, o Dr. Healy afirma em MONGLY06424476 que: "Basicamente, o que demonstramos foi que o material é absorvido através do trato GI, conforme mostrado. Nada que eu saiba que precise ser relatado. Esperávamos poder demonstrar que o material não foi absorvido como um meio de evitar a necessidade de realizar testes de toxicidade com ingredientes inertes semelhantes. Obviamente, essa esperança não se concretizou." em *2.
CHEMI:chemi	Refinamentos na estimativa de exposição
CHEMI:chemi	Discussão interna sobre reabsorção onde são contemplados os riscos da realização de um novo estudo.
CHEMI:chemi	Estes documentos contêm correspondência por e-mail entre vários funcionários da Monsanto, onde Richard Garnett discute a questão da toxicidade aguda por inalação. Garnett afirma que o glifosato seria classificado na UE como “T tóxico; R23 tóxico por inalação” com base num estudo que ele cita. em *1. O anexo é o Estudo da Monsanto “Um estudo agudo de toxicidade por inalação apenas no nariz em ratos com Mon 78623”. Este estudo é um dos estudos referenciados pelo Dr. Heydens no documento anterior (MONGLY06722561) para concluir que “não está fora do reino das possibilidades que as 3 mortes estivessem relacionadas ao tratamento”. MONGLY0672256 em *2.
CHEMI:chemi	Este documento contém correspondência por e-mail entre Richard Garnett, David Saltmiras, Donna Farmer e outros funcionários da Monsanto discutindo o ADME do glifosato. Garnett escreve que a Monsanto “precisa de dados sólidos para ADME resultante da exposição dérmica”. Ele continua: 10/11/2008 Documentos liberados: 15/03/2017 "O movimento do glifosato no fluxo sanguíneo a partir do contato dérmico é diferente daquele através da exposição oral ou intravenosa. Os poucos dados que temos sugerem que a excreção é significativamente maior pelas fezes do que pela urina... A exposição dérmica é o maior risco de exposição para os operadores. Portanto, precisamos estar seguros no ADME de tal exposição." Infelizmente, apesar da recomendação de Garnett, a Monsanto recusou-se a realizar testes adicionais sobre a absorção dérmica porque o potencial de encontrar um novo metabolito do glifosato era “muito arriscado”. A questão de saber se o glifosato é excretado pela urina e não pelas fezes é importante porque a Monsanto considera apenas os níveis de glifosato na urina, num esforço para subestimar a exposição ao glifosato e não mede os níveis nas fezes. Nos seus depoimentos, David Saltmiras e Donna Farmer negam que o glifosato absorvido pela pele seja excretado pelas fezes.
CHEMI:chemi	Um funcionário da Monsanto Espanha admite que “uma maior penetração poderia acontecer na presença de amina de sebo ou outros surfactantes”.
CHEMI:chemi	Este documento contém correspondência por e-mail entre o pessoal da Monsanto, na qual Richard Garnett reconhece que: “A ADME sempre foi o elo mais fraco em nosso argumento e a resposta espanhola destaca que não nos livramos do problema”. em *1.
CHEMI:chemi	Discussão de e-mails sobre absorção onde é afirmado que “o estudo ADME de glifosato em ratos também mostra que os níveis nos ossos são significativamente mais elevados do que aqueles em qualquer outro tecido/órgão”.
CHEMI:chemi	Este documento contém correspondência por e-mail entre Maurice De Billot (Monsanto) e Christophe Gustin, onde o Sr. De Billot discute as dificuldades de absorção dérmica usando a métrica UK POEM (The UK Predictive Operator Exposure Model): "Na Europa, estamos nos preparando para submeter MON 79991 (720g/kg) para aprovação sob o novo Reg 1107/2009. Executamos o modelo UKPOEM usando um valor de penetração dérmica de 3%. e não passa ao aplicar 3,6kg/ha para o pulverizador montado em trator. Estou ciente do conjunto de estudos que você realizou sobre absorção dérmica usando sal K puro e sal IPA e também MON 52276 e MON 79351 que mostraram valores de absorção dérmica de 1%. Colocando 1% no modelo obtemos um bom resultado, então será necessário mostrar que os números de absorção dérmica de 1% são igualmente válidos para o MON 79991. formulação.” em *2.
CHEMI:chemi	Funcionários da Monsanto discutem as taxas de penetração dérmica do Roundup.
CHEMI:chemi	Resumos de estudos de absorção, distribuição e excreção
CHEMI:chemi	Este documento contém correspondência por e-mail na qual são discutidos estudos de absorção dérmica. Devido a pedidos pendentes de duas autoridades (Reino Unido e Dinamarca), é necessário um estudo de absorção dérmica “para gel de alta carga”. Segundo a especialista em assuntos regulatórios da UE da Monsanto, Sarah Dreissens: “Se usarmos o valor padrão, não passaremos na avaliação de risco”.
