
fine_label utterance	
REGUL:regul	This document contains an email correspondence between various Monsanto personnel wherein James M. Nyangulu writes to Dr. William Heydens about meeting with Jesudoss Rowland, formerly of the EPA’s Office of Pesticide Programs (OPP): “I reached out to Jess Rowland this morning. He is willing to talk tomorrow, however he has back to back meetings from 9:301:ill 1.1.30 am. He has given me his cell phone number for us to text him once we know what time we would like to meet him. He wanted to check with the Product Manager (PM) for MON102100 (not a good thing.... PM likely to deny the meeting). I discouraged him and hopefully he won't check with the PM.” at *1.
REGUL:regul	Email discussion among several Monsanto employees concerning Anne Overstreet’s (EPA) statement to the press concerning glyphosate.
REGUL:regul	Daniel Goldstein acknowledges that OSHA regulations require Monsanto to list IARC decision on MSDS
REGUL:regul	Internal discussion between Monsanto employees wherein it is stated that EPA did not review all of the mouse carcinogenicity studies.
REGUL:regul	This document contains an email between Todd Rands and FTI Consulting personnel. Todd Rands sends a “retool of the draft”
REGUL:regul	FTI Consulting sends outline of House Committee on Agriculture hearing on glyphosate
REGUL:regul	This document contains an email exchange between a redacted Monsanto employee and Khue Nguyen (EPA). Nguyen asks Monsanto for studies, to which redacted Monsanto employee provides evasive responses, then gets very upset when Nguyen asks for access to glyphosate studies in English. Monsanto employee sends an email to Dan Jenkins saying “I will charge the buggars [EPA] with my personal time that has gone into this @ $400/hr = c $1000.” In another email, the Monsanto employee says: “Obviously I don’t mind doing this work but I prefer not to be dealt with like sh*t when I’m actually reducing workload for EPA, and potentially helping them shoot us.”
REGUL:regul	This document is an email between various Monsanto employees re “summary of yesterday’s meeting between Hugh and EPA Administrator McCarthy.”
REGUL:regul	These documents contain reports on several topics from Hakluyt & Company. Monsanto hired Hakluyt & Company to “take the temperature on current regulatory attitudes for glyphosate.” Among other things, the Hakluyt report noted that a White House official said Monsanto could count on the Trump administration to be an ally on pesticides regulation.
REGUL:regul	This document contains a letter from Janet E. Collins of CropLife America to Steven Knott of the Environmental Protection Agency, re: FIFRA SAP Glyphosate. CropLife America, on behalf of manufacturers of crop protection chemicals such as Monsanto, requests that the Glyphosate Issue Paper, Section 7: Collaborative Research Plan for Glyphosate and Glyphosate Formulations be eliminated from any consideration of discussion by FIFRA SAP [Federal Insecticide, Fungicide and Rodenticide Act Scientific Advisory Panel].
REGUL:regul	This document is a Monsanto stakeholder engagement report. The document shows targets for shareholder engagement, including the American Academy of Pediatrics, which is ‘already engaged’ per the report. Monsanto, which it is said will provide sponsorship support of “$120k x 5 years,” wants to “build relationships with AAP and IPA [International Pediatric Assn.] and use latter to leverage AAP opinion globally. In conjunction with this we will foster local pediatric and medical expertise in US and key global countries.” Monsanto also lists American College of Medical Toxicology and American Medical Association as targets to “Build network of Medical Toxicologists to support glyphosate and other herbicide safety issues.”
REGUL:regul	This document is an email from Khue Nguyen (EPA) to Data Group Management’s Katie Miller inviting the Joint Glyphosate Task Force (JGTF) and any other interested technical registrants to a risk mitigation discussion for glyphosate.
REGUL:regul	This document is an email exchange between Katie Miller (Data Group Management), Khue Nguyen (EPA) and others regarding a meeting between the Joint Glyphosate Task Force (JGTF) and EPA that discussed, among other things, glyphosate product labeling.
REGUL:regul	This document is a letter from the JGTF to Khue Nguyen (EPA) commenting on EPA’s proposed label mitigation measures for glyphosate.
REGUL:regul	Data Management Group (DGM) forwards email from Khue Nguyen (EPA) to JGTF personnel. The forwarded email contains Nguyen’s responses to JGTF comments on EPA's proposed label mitigation measures for glyphosate.
